Code,Signature,Linked,Source File,Page
"nltk.probability.add_logs(logx, logy)","nltk.probability.add_logs(logx, logy)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"nltk.probability.log_likelihood(test_pdist, actual_pdist)","nltk.probability.log_likelihood(test_pdist, actual_pdist)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
nltk.probability.sum_logs(logs),nltk.probability.sum_logs(logs),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
nltk.probability.entropy(pdist),nltk.probability.entropy(pdist),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"class nltk.text.ContextIndex(tokens, context_func=None, filter=None, key=>)",,,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"common_contexts(words, fail_on_unknown=False)","common_contexts(words, fail_on_unknown=False)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"similar_words(word, n=20)","similar_words(word, n=20)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
tokens(),tokens(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
word_similarity_dict(word),word_similarity_dict(word),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"class nltk.text.ConcordanceIndex(tokens, key=>)",,,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"find_concordance(word, width=80)","find_concordance(word, width=80)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
offsets(word),offsets(word),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"print_concordance(word, width=80, lines=25)","print_concordance(word, width=80, lines=25)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
tokens(),tokens(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
class nltk.text.TokenSearcher(tokens),,,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
findall(regexp),findall(regexp),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"class nltk.text.Text(tokens, name=None)",,,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"collocation_list(num=20, window_size=2)","collocation_list(num=20, window_size=2)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"collocations(num=20, window_size=2)","collocations(num=20, window_size=2)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"common_contexts(words, num=20)","common_contexts(words, num=20)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"concordance(word, width=79, lines=25)","concordance(word, width=79, lines=25)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"concordance_list(word, width=79, lines=25)","concordance_list(word, width=79, lines=25)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
count(word),count(word),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
dispersion_plot(words),dispersion_plot(words),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
findall(regexp),findall(regexp),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"generate(length=100, text_seed=None, random_seed=42)","generate(length=100, text_seed=None, random_seed=42)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
index(word),index(word),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
plot(*args),plot(*args),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
readability(method),readability(method),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"similar(word, num=20)","similar(word, num=20)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
vocab(),vocab(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
class nltk.text.TextCollection(source),,,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
idf(term),idf(term),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"tf(term, text)","tf(term, text)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"tf_idf(term, text)","tf_idf(term, text)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"class nltk.toolbox.StandardFormat(filename=None, encoding=None)",,,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
close(),close(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"fields(strip=True, unwrap=True, encoding=None, errors='strict', unicode_fields=None)","fields(strip=True, unwrap=True, encoding=None, errors='strict', unicode_fields=None)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
open(sfm_file),open(sfm_file),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
open_string(s),open_string(s),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
raw_fields(),raw_fields(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"class nltk.toolbox.ToolboxData(filename=None, encoding=None)",,,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"parse(grammar=None, **kwargs)","parse(grammar=None, **kwargs)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"parse(encoding=None, errors='strict', **kwargs)","parse(encoding=None, errors='strict', **kwargs)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"nltk.toolbox.add_blank_lines(tree, blanks_before, blanks_between)","nltk.toolbox.add_blank_lines(tree, blanks_before, blanks_between)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"nltk.toolbox.add_default_fields(elem, default_fields)","nltk.toolbox.add_default_fields(elem, default_fields)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
nltk.toolbox.demo(),nltk.toolbox.demo(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
nltk.toolbox.remove_blanks(elem),nltk.toolbox.remove_blanks(elem),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"nltk.toolbox.sort_fields(elem, field_orders)","nltk.toolbox.sort_fields(elem, field_orders)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"nltk.toolbox.to_settings_string(tree, encoding=None, errors='strict', unicode_fields=None)","nltk.toolbox.to_settings_string(tree, encoding=None, errors='strict', unicode_fields=None)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"nltk.toolbox.to_sfm_string(tree, encoding=None, errors='strict', unicode_fields=None)","nltk.toolbox.to_sfm_string(tree, encoding=None, errors='strict', unicode_fields=None)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"class nltk.tree.ImmutableProbabilisticTree(node, children=None, **prob_kwargs)",,,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
classmethod convert(val),,,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
copy(deep=False),copy(deep=False),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"class nltk.tree.ImmutableTree(node, children=None)",,,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
append(v),append(v),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
extend(v),extend(v),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
pop(v=None),pop(v=None),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
remove(v),remove(v),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
reverse(),reverse(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
set_label(value),set_label(value),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
sort(),sort(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
class nltk.tree.ProbabilisticMixIn(**kwargs),,,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
logprob(),logprob(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
prob(),prob(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
set_logprob(logprob),set_logprob(logprob),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
set_prob(prob),set_prob(prob),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"class nltk.tree.ProbabilisticTree(node, children=None, **prob_kwargs)",,,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
classmethod convert(val),,,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
copy(deep=False),copy(deep=False),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"class nltk.tree.Tree(node, children=None)",,,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"Tree(label, children) constructs a new tree with the",,,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"chomsky_normal_form(factor='right', horzMarkov=None, vertMarkov=0, childChar='|', parentChar='^')","chomsky_normal_form(factor='right', horzMarkov=None, vertMarkov=0, childChar='|', parentChar='^')",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"collapse_unary(collapsePOS=False, collapseRoot=False, joinChar='+')","collapse_unary(collapsePOS=False, collapseRoot=False, joinChar='+')",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
classmethod convert(tree),classmethod convert(tree),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
copy(deep=False),copy(deep=False),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
draw(),draw(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
flatten(),flatten(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
freeze(leaf_freezer=None),freeze(leaf_freezer=None),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"classmethod fromstring(s, brackets='()', read_node=None, read_leaf=None, node_pattern=None, leaf_pattern=None, remove_empty_top_bracketing=False)",,,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
height(),height(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
label(),label(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
leaf_treeposition(index),leaf_treeposition(index),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
leaves(),leaves(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"pformat(margin=70, indent=0, nodesep='', parens='()', quotes=False)","pformat(margin=70, indent=0, nodesep='', parens='()', quotes=False)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
pformat_latex_qtree(),pformat_latex_qtree(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
pos(),pos(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
pprint(**kwargs),pprint(**kwargs),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"pretty_print(sentence=None, highlight=(), stream=None, **kwargs)","pretty_print(sentence=None, highlight=(), stream=None, **kwargs)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
productions(),productions(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
set_label(label),set_label(label),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
subtrees(filter=None),subtrees(filter=None),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"treeposition_spanning_leaves(start, end)","treeposition_spanning_leaves(start, end)",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
treepositions(order='preorder'),treepositions(order='preorder'),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"un_chomsky_normal_form(expandUnary=True, childChar='|', parentChar='^', unaryChar='+')","un_chomsky_normal_form(expandUnary=True, childChar='|', parentChar='^', unaryChar='+')",,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
nltk.tree.bracket_parse(s),nltk.tree.bracket_parse(s),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
nltk.tree.sinica_parse(s),nltk.tree.sinica_parse(s),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"class nltk.tree.ParentedTree(node, children=None)",,,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
left_sibling(),left_sibling(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
parent(),parent(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
parent_index(),parent_index(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
right_sibling(),right_sibling(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
root(),root(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
treeposition(),treeposition(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"class nltk.tree.MultiParentedTree(node, children=None)",,,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
left_siblings(),left_siblings(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
parent_indices(parent),parent_indices(parent),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
parents(),parents(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
right_siblings(),right_siblings(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
roots(),roots(),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
treepositions(root),treepositions(root),,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"class nltk.tree.ImmutableParentedTree(node, children=None)",,,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
"class nltk.tree.ImmutableMultiParentedTree(node, children=None)",,,,https://web.archive.org/web/20200414120240/http://www.nltk.org/api/nltk.html
